LINE_SEG_NBR,MILEPOST,TRACK_SDTK_NBR,TEST_DT,DEF_NBR,GEO_CAR_NME,DEF_PRTY,DEF_LGTH,DEF_AMPLTD,TSC_CD,CLASS,TEST_FSPD,TEST_PSPD,DFCT_TYPE
4,152.51497,0,14Dec2009,23462,GEO105,RED,9,1.31,T,4,55,0,XLEVEL
4,158.90227,0,14Dec2009,23471,GEO105,YEL,4,1.13,T,4,55,0,XLEVEL
4,158.90607,0,14Dec2009,23472,GEO105,YEL,10,1.24,T,4,55,0,XLEVEL
4,161.92751,0,14Dec2009,23474,GEO105,YEL,7,1.63,T,4,55,0,DIP
4,169.59715,0,14Dec2009,23487,GEO105,YEL,9,1.65,T,4,55,0,DIP
4,181.66212,0,14Dec2009,23498,GEO105,YEL,3,1.55,T,4,55,0,DIP
4,182.91989,0,14Dec2009,23499,GEO105,YEL,5,-1.15,T,4,55,0,XLEVEL
4,184.14526,0,14Dec2009,23500,GEO105,RED,17,1.9,T,4,55,0,DIP
4,197.35454,0,14Dec2009,23510,GEO105,YEL,8,1.6,T,4,55,0,DIP
4,211.675,1,14Dec2009,23514,GEO105,YEL,4,-1.12,T,4,55,0,XLEVEL
4,215.33522,1,14Dec2009,23516,GEO105,YEL,6,1.82,T,3,30,0,DIP
2,97.61875,0,15Dec2009,5018,GEO503,YEL,8,-0.94,T,5,70,79,XLEVEL
2,97.59735,0,15Dec2009,5019,GEO503,YEL,2,-0.87,T,5,70,79,XLEVEL
2,88.62045,0,16Dec2009,5090,GEO503,YEL,10,1.16,T,4,60,70,XLEVEL
2,88.61364,0,16Dec2009,5091,GEO503,YEL,13,1.21,T,4,60,70,XLEVEL
2,88.60171,0,16Dec2009,5092,GEO503,YEL,2,1.15,T,4,60,70,XLEVEL
2,86.58012,0,16Dec2009,5138,GEO503,YEL,2,1.16,T,4,60,70,XLEVEL
2,86.50852,0,16Dec2009,5140,GEO503,YEL,5,1.17,T,4,60,70,XLEVEL
2,86.50474,0,16Dec2009,5141,GEO503,YEL,7,1.2,T,4,60,70,XLEVEL
2,78.55151,0,18Dec2009,5159,GEO503,YEL,29,-0.99,T,5,70,79,XLEVEL
2,78.53485,0,18Dec2009,5160,GEO503,YEL,7,-0.88,T,5,70,79,XLEVEL
2,78.2517,0,18Dec2009,5162,GEO503,RED,66,-1.12,T,5,70,79,XLEVEL
2,78.24583,0,18Dec2009,5163,GEO503,YEL,2,-0.87,T,5,70,79,XLEVEL
2,76.3161,0,18Dec2009,5187,GEO503,YEL,4,-1.14,T,4,60,65,XLEVEL
2,74.37386,0,18Dec2009,5189,GEO503,YEL,19,-1.2,T,4,60,65,XLEVEL
2,74.35341,0,18Dec2009,5190,GEO503,YEL,84,-1.24,T,4,60,65,XLEVEL
2,74.31155,0,18Dec2009,5193,GEO503,YEL,38,-1.25,T,4,60,65,XLEVEL
2,74.31098,0,18Dec2009,5194,GEO503,RED,10,-1.29,T,4,60,65,XLEVEL
2,74.29943,0,18Dec2009,5196,GEO503,RED,14,-1.33,T,4,60,65,XLEVEL
2,74.29829,0,18Dec2009,5197,GEO503,YEL,47,-1.25,T,4,60,65,XLEVEL
3,399.09528,1,02Nov2009,14753,GEO105,YEL,7,0.9,T,5,70,79,XLEVEL
3,405.46024,1,02Nov2009,14779,GEO105,YEL,4,-1.17,T,5,70,79,SURFACE
3,401.37009,1,02Nov2009,14764,GEO105,YEL,5,-1.09,T,5,70,79,SURFACE
3,412.02386,1,02Nov2009,14801,GEO105,YEL,5,-1.03,T,5,70,79,SURFACE
3,386.5928,1,02Nov2009,14722,GEO105,YEL,6,-1.21,T,5,70,90,SURFACE
2,172.71307,0,24Nov2009,4235,GEO503,YEL,22,-1,T,5,70,79,XLEVEL
2,165.75928,0,25Nov2009,4321,GEO503,YEL,5,-0.93,T,5,70,79,XLEVEL
1,87.48202,0,19Nov2009,55035,GEO107,YEL,2,-1.01,T,5,70,0,SURFACE
4,50.78996,0,19Aug2009,104264,GEO105,YEL,9,1.72,C,4,50,0,DIP
4,78.82291,0,19Aug2009,104164,GEO105,YEL,8,1.74,T,4,55,0,DIP
4,62.01875,0,19Aug2009,104240,GEO105,YEL,34,-1.18,T,4,55,0,XLEVEL
4,21.81875,0,02Jul2009,9180,GEO501,YEL,1,-1.75,T,4,55,0,SURFACE
4,73.49545,0,11Dec2009,23310,GEO105,YEL,7,1.55,T,4,55,0,DIP
4,49.39129,0,11Dec2009,23374,GEO105,YEL,2,-1.17,T,4,55,0,XLEVEL
4,127.24034,0,11Jun2009,7421,GEO501,YEL,24,1.23,T,4,55,0,XLEVEL
4,70.14906,0,19Aug2009,104182,GEO105,YEL,5,1.54,T,4,55,0,DIP
4,24.75417,2,11Dec2009,23390,GEO105,YEL,7,1.13,T,4,55,0,XLEVEL
4,94.57368,0,19Aug2009,104128,GEO105,YEL,3,1.76,T,3,30,0,DIP
4,69.83656,0,19Aug2009,104183,GEO105,YEL,3,1.5,T,4,55,0,DIP
4,119.22955,0,19Aug2009,104085,GEO105,YEL,30,-1.25,T,4,55,0,XLEVEL
4,102.20152,0,19Aug2009,104125,GEO105,YEL,7,-1.13,T,4,55,0,XLEVEL
4,125.14545,0,19Aug2009,104075,GEO105,YEL,10,-1.18,T,4,45,0,XLEVEL
4,93.3286,0,15Apr2009,77366,GEO105,YEL,4,1.52,T,4,55,0,DIP
2,173.65909,0,24Nov2009,4225,GEO503,YEL,2,-0.87,T,5,70,79,XLEVEL
1,111.42936,0,11Feb2009,2755,GEO 26,YEL,5,-1.93,T,4,60,0,SURFACE
1,151.67386,0,11Feb2009,3102,GEO 26,YEL,4,-1.17,T,4,60,0,XLEVEL
1,153.1608,0,11Feb2009,3125,GEO 26,YEL,12,1.7,T,4,60,0,DIP
1,147.54129,0,18Feb2009,3271,GEO 26,RED,69,-1.41,T,4,60,0,XLEVEL
1,154.6805,0,18Feb2009,3288,GEO 26,RED,2,1.45,T,4,60,0,XLEVEL
1,85.49265,0,20Apr2009,15852,GEO107,YEL,9,-1.21,T,5,70,0,SURFACE
1,102.59932,0,20Apr2009,15809,GEO107,RED,4,-2.01,T,4,60,0,SURFACE
1,81.32216,0,20Apr2009,15854,GEO107,YEL,3,-1.1,T,5,70,0,SURFACE
1,76.41694,0,20Apr2009,15867,GEO107,RED,7,-1.37,T,5,70,0,SURFACE
1,66.1991,0,20Apr2009,15885,GEO107,YEL,9,-1.25,T,5,70,0,SURFACE
1,64.75903,0,20Apr2009,15892,GEO107,YEL,9,-1.02,T,5,70,0,SURFACE
1,53.69837,0,20Apr2009,15922,GEO107,YEL,7,-1.06,T,5,70,0,SURFACE
1,52.76429,0,20Apr2009,15930,GEO107,YEL,3,-1.02,T,5,70,0,SURFACE
1,50.8064,0,20Apr2009,15945,GEO107,YEL,5,-1.03,T,5,70,0,SURFACE
1,63.01086,0,20Apr2009,15898,GEO107,RED,13,-1.01,T,5,70,0,XLEVEL
1,154.96603,0,20Apr2009,15708,GEO107,YEL,11,1.22,T,4,60,0,XLEVEL
1,153.14247,0,20Apr2009,15720,GEO107,YEL,3,-1.13,T,4,60,0,XLEVEL
1,152.95647,0,20Apr2009,15727,GEO107,RED,27,-1.35,T,4,60,0,XLEVEL
1,151.40608,0,20Apr2009,15739,GEO107,RED,12,-1.27,T,4,60,0,XLEVEL
1,146.05371,0,20Apr2009,15749,GEO107,YEL,19,-1.25,T,4,60,0,XLEVEL
1,129.81592,0,20Apr2009,15769,GEO107,RED,22,1.27,T,4,60,0,XLEVEL
1,114.43874,0,20Apr2009,15782,GEO107,YEL,4,1.13,T,4,60,0,XLEVEL
1,107.76146,0,20Apr2009,15801,GEO107,YEL,5,-1.13,T,4,60,0,XLEVEL
1,57.58574,0,20Apr2009,15912,GEO107,YEL,3,0.87,T,5,70,0,XLEVEL
1,213.88187,0,20Apr2009,15667,GEO107,YEL,5,1.66,T,4,60,0,DIP
1,167.30176,0,20Apr2009,15691,GEO107,YEL,12,1.66,T,4,60,0,DIP
1,144.77258,0,20Apr2009,15755,GEO107,YEL,8,1.69,T,4,60,0,DIP
1,112.70084,0,20Apr2009,15787,GEO107,RED,24,2.26,T,4,60,0,DIP
1,51.52057,0,04May2009,18192,GEO107,YEL,4,-1.02,T,5,70,0,SURFACE
1,71.02702,0,04May2009,18228,GEO107,YEL,8,-1.14,T,5,70,0,SURFACE
1,76.27274,0,04May2009,18243,GEO107,YEL,11,-1.24,T,5,70,0,SURFACE
1,81.30511,0,04May2009,18254,GEO107,YEL,7,-1.24,T,5,70,0,SURFACE
1,53.46754,0,04May2009,18198,GEO107,RED,5,-1.01,T,5,70,0,XLEVEL
1,57.54772,0,04May2009,18209,GEO107,YEL,2,0.87,T,5,70,0,XLEVEL
1,123.57167,0,04May2009,18277,GEO107,YEL,9,-1.14,T,4,60,0,XLEVEL
1,129.79369,0,04May2009,18289,GEO107,YEL,17,1.21,T,4,60,0,XLEVEL
1,145.7838,0,04May2009,18304,GEO107,RED,26,-1.44,T,4,60,0,XLEVEL
1,148.04182,0,04May2009,18316,GEO107,YEL,8,1.14,T,4,60,0,XLEVEL
1,153.00229,0,04May2009,18323,GEO107,YEL,5,-1.15,T,4,60,0,XLEVEL
1,155.37698,0,04May2009,18336,GEO107,RED,12,-1.28,T,4,60,0,XLEVEL
1,170.81142,0,04May2009,18346,GEO107,YEL,9,-1.16,T,4,60,0,XLEVEL
1,41.14394,0,18May2009,7808,GEO503,YEL,14,1.16,T,4,60,0,XLEVEL
1,111.71231,0,19May2009,7896,GEO503,YEL,8,1.16,T,4,60,0,XLEVEL
1,126.22614,0,19May2009,7919,GEO503,RED,68,-1.37,T,4,50,0,XLEVEL
1,148.09962,0,19May2009,7979,GEO503,RED,24,1.51,T,4,60,0,XLEVEL
1,76.68377,0,15Jun2009,27053,GEO107,YEL,3,-1.04,T,5,70,0,SURFACE
1,81.30341,0,15Jun2009,27054,GEO107,YEL,8,-1.08,T,5,70,0,SURFACE
1,53.15736,0,15Jun2009,27014,GEO107,RED,43,1.22,T,5,70,0,XLEVEL
1,57.1922,0,15Jun2009,27022,GEO107,YEL,6,0.89,T,5,70,0,XLEVEL
1,67.27876,0,15Jun2009,27033,GEO107,YEL,16,0.94,T,5,70,0,XLEVEL
1,94.28693,0,15Jun2009,27067,GEO107,YEL,10,1.16,T,4,60,0,XLEVEL
1,138.62398,0,15Jun2009,27084,GEO107,YEL,13,1.16,T,4,60,0,XLEVEL
1,141.93996,0,15Jun2009,27090,GEO107,YEL,6,-1.17,T,4,60,0,XLEVEL
1,173.41806,0,15Jun2009,27105,GEO107,RED,17,2.21,T,4,60,0,XLEVEL
1,84.6792,0,26Aug2009,37759,GEO107,YEL,4,-1.04,T,5,70,0,SURFACE
1,71,0,26Aug2009,37793,GEO107,YEL,7,-1.11,T,5,70,0,SURFACE
1,68.01395,0,26Aug2009,37809,GEO107,YEL,4,-1.05,T,5,70,0,SURFACE
1,164.39543,0,19Oct2009,48123,GEO107,YEL,2,-1.81,T,4,60,0,SURFACE
1,51.87771,0,19Oct2009,48039,GEO107,YEL,12,-1.22,T,5,70,0,SURFACE
1,71.02928,0,19Oct2009,48064,GEO107,YEL,8,-1.11,T,5,70,0,SURFACE
1,84.01511,0,19Oct2009,48079,GEO107,YEL,4,-1.08,T,5,70,0,SURFACE
1,99.92101,0,19Oct2009,48094,GEO107,YEL,27,1.25,T,4,60,0,XLEVEL
1,216.43312,0,19Oct2009,48138,GEO107,RED,12,1.43,T,4,60,0,XLEVEL
1,49.37093,0,19Nov2009,54964,GEO107,YEL,1,-1,T,5,70,0,SURFACE
1,73.10359,0,19Nov2009,55004,GEO107,YEL,4,-1.05,T,5,70,0,SURFACE
1,84.01511,0,19Nov2009,55029,GEO107,YEL,6,-1.1,T,5,70,0,SURFACE
1,40.65736,0,19Nov2009,54950,GEO107,YEL,9,-1.21,T,4,49,0,XLEVEL
1,150.89682,0,19Nov2009,55061,GEO107,RED,10,1.62,T,4,60,0,XLEVEL
1,51.51963,0,01Dec2009,55653,GEO107,YEL,5,-1.05,T,5,70,0,SURFACE
1,76.6811,0,01Dec2009,55691,GEO107,YEL,3,-0.91,T,5,70,0,XLEVEL
2,121.87234,1,19Jan2009,1094,GEO504,YEL,5,1.12,T,4,55,60,XLEVEL
2,19.4839,0,22Jan2009,1535,GEO504,YEL,9,-1.14,T,4,55,60,XLEVEL
2,6.24811,2,22Jan2009,1570,GEO504,YEL,47,1.24,T,4,55,60,XLEVEL
2,226.76277,0,16Apr2009,15081,GEO107,YEL,3,-1.03,T,5,70,79,SURFACE
2,264.3797,0,16Apr2009,15055,GEO107,RED,4,-1.02,T,5,70,79,XLEVEL
2,257.37946,0,16Apr2009,15065,GEO107,YEL,14,0.99,T,5,70,79,XLEVEL
2,224.5472,0,16Apr2009,15084,GEO107,YEL,3,0.88,T,5,70,79,XLEVEL
2,204.91017,0,16Apr2009,15098,GEO107,YEL,9,-0.95,T,5,70,79,XLEVEL
2,200.85812,0,16Apr2009,15107,GEO107,YEL,14,-0.93,T,5,70,79,XLEVEL
2,182.09367,0,16Apr2009,15118,GEO107,YEL,2,-0.87,T,5,70,79,XLEVEL
2,169.29546,0,16Apr2009,15134,GEO107,YEL,37,0.99,T,5,70,79,XLEVEL
2,136.26442,0,16Apr2009,15177,GEO107,YEL,12,-0.9,T,5,70,79,XLEVEL
2,132.5322,0,16Apr2009,15187,GEO107,RED,37,-1.05,T,5,70,79,XLEVEL
2,131.42882,0,16Apr2009,15197,GEO107,YEL,5,-0.9,T,5,70,79,XLEVEL
2,97.15807,0,17Apr2009,15263,GEO107,RED,10,-1.38,T,5,70,79,SURFACE
2,52.5518,0,17Apr2009,15546,GEO107,YEL,10,-1.17,C,5,70,79,SURFACE
2,20.13549,0,17Apr2009,15587,GEO107,YEL,5,-1.03,T,5,70,79,SURFACE
2,108.62444,1,17Apr2009,15243,GEO107,YEL,34,-0.92,T,5,70,79,XLEVEL
2,51.95963,0,17Apr2009,15552,GEO107,YEL,2,-0.91,T,5,70,79,XLEVEL
2,17.25414,0,17Apr2009,15595,GEO107,RED,16,-1.03,T,5,70,79,XLEVEL
2,11.37505,2,07May2009,19050,GEO107,RED,17,-1.05,T,5,70,79,XLEVEL
2,56.09926,0,07May2009,19125,GEO107,RED,17,1.06,T,5,70,79,XLEVEL
2,90.34425,0,07May2009,19206,GEO107,YEL,2,-1.16,T,4,60,70,XLEVEL
2,105.45351,2,07May2009,19248,GEO107,YEL,2,-0.89,T,5,70,79,XLEVEL
2,110.14306,2,07May2009,19262,GEO107,RED,12,-1.07,T,5,70,79,XLEVEL
2,169.27426,0,07May2009,19433,GEO107,YEL,9,0.94,T,5,70,79,XLEVEL
2,174.50299,0,07May2009,19439,GEO107,YEL,11,0.93,T,5,70,79,XLEVEL
2,182.02133,0,07May2009,19457,GEO107,YEL,15,-0.89,T,5,70,79,XLEVEL
2,204.68365,0,07May2009,19477,GEO107,YEL,11,0.97,T,5,70,79,XLEVEL
2,236.84085,0,07May2009,19553,GEO107,YEL,11,0.9,T,5,70,79,XLEVEL
2,257.36047,0,07May2009,19592,GEO107,YEL,59,0.98,T,5,70,79,XLEVEL
2,280.84567,0,08May2009,19627,GEO107,RED,46,1.04,T,5,70,79,XLEVEL
2,168.7489,0,16Jun2009,27255,GEO107,YEL,6,-1.1,T,5,70,79,SURFACE
2,170.11163,0,16Jun2009,27261,GEO107,YEL,6,-1.05,T,5,70,79,SURFACE
2,206.19315,0,16Jun2009,27290,GEO107,YEL,7,-1.06,T,5,70,79,SURFACE
2,246.49057,0,16Jun2009,27307,GEO107,YEL,5,-1.19,T,5,70,79,SURFACE
2,6.39242,2,16Jun2009,27135,GEO107,YEL,6,1.13,T,4,55,60,XLEVEL
2,23.63957,0,16Jun2009,27147,GEO107,YEL,5,0.88,T,5,70,79,XLEVEL
2,40.82619,0,16Jun2009,27157,GEO107,YEL,4,0.89,T,5,70,79,XLEVEL
2,48.82144,0,16Jun2009,27169,GEO107,YEL,6,0.95,T,5,70,79,XLEVEL
2,100.74072,0,16Jun2009,27192,GEO107,YEL,2,0.87,T,5,70,79,XLEVEL
2,117.85236,1,16Jun2009,27210,GEO107,RED,24,1.39,T,4,60,60,XLEVEL
2,122.04831,1,16Jun2009,27215,GEO107,YEL,8,1.14,T,4,55,60,XLEVEL
2,193.08728,0,16Jun2009,27280,GEO107,RED,18,-1.11,T,5,70,79,XLEVEL
2,253.13994,0,16Jun2009,27314,GEO107,YEL,6,-0.94,T,5,70,79,XLEVEL
2,280.68027,0,17Jun2009,27342,GEO107,YEL,10,0.87,T,5,70,79,XLEVEL
2,278.27417,0,06Oct2009,45888,GEO107,YEL,10,1.2,T,4,60,65,XLEVEL
2,259.91748,0,07Oct2009,45908,GEO107,YEL,3,-1.03,T,5,70,79,SURFACE
2,256,0,07Oct2009,45919,GEO107,YEL,7,0.89,T,5,70,79,XLEVEL
2,236.88574,0,07Oct2009,45944,GEO107,YEL,5,0.89,T,5,70,79,XLEVEL
2,235.31667,0,07Oct2009,45953,GEO107,YEL,48,0.99,T,5,70,79,XLEVEL
2,223.45372,0,07Oct2009,45986,GEO107,YEL,47,0.99,T,5,70,79,XLEVEL
2,210.52383,0,07Oct2009,46008,GEO107,YEL,8,-0.92,T,5,70,79,XLEVEL
2,202.25214,0,07Oct2009,46025,GEO107,YEL,27,-0.98,T,5,70,79,XLEVEL
2,169.2914,0,07Oct2009,46061,GEO107,RED,26,1.01,T,5,70,79,XLEVEL
2,45.03936,0,07Oct2009,46265,GEO107,YEL,2,0.87,T,5,70,79,XLEVEL
2,46.75478,0,20Oct2009,48204,GEO107,YEL,3,-1.1,T,5,70,79,SURFACE
2,168.74986,0,20Oct2009,48313,GEO107,YEL,6,-1.1,T,5,70,79,SURFACE
2,246.38655,0,20Oct2009,48364,GEO107,YEL,2,-1.02,T,5,70,79,SURFACE
2,110.04388,1,20Oct2009,48241,GEO107,YEL,7,-1.2,T,5,70,79,SURFACE
2,165.12914,0,20Oct2009,48298,GEO107,YEL,4,-1.03,C,5,70,79,SURFACE
2,168.57048,0,20Oct2009,48311,GEO107,YEL,9,-1.14,T,5,70,79,SURFACE
2,206.19392,0,20Oct2009,48342,GEO107,YEL,3,-1,T,5,70,79,SURFACE
2,261.59756,0,20Oct2009,48377,GEO107,YEL,2,-1.02,T,5,70,79,SURFACE
2,11.30113,2,20Oct2009,48191,GEO107,YEL,21,-0.91,T,5,70,79,XLEVEL
2,21.59471,0,20Oct2009,48196,GEO107,YEL,2,-0.9,T,5,70,79,XLEVEL
2,136.71559,0,20Oct2009,48271,GEO107,YEL,18,-0.99,T,5,70,79,XLEVEL
2,191.3269,0,20Oct2009,48326,GEO107,YEL,13,-0.9,T,5,70,79,XLEVEL
2,210.52119,0,20Oct2009,48346,GEO107,YEL,48,-0.98,T,5,70,79,XLEVEL
2,280.84662,0,21Oct2009,48403,GEO107,RED,50,1.24,T,5,70,79,XLEVEL
2,277.21722,1,10Nov2009,3636,GEO503,RED,45,-1.43,T,4,50,55,XLEVEL
2,278.23105,2,10Nov2009,3649,GEO503,YEL,17,-1.7,T,3,35,35,XLEVEL
2,278.21478,2,10Nov2009,3651,GEO503,RED,32,-2.6,T,3,35,35,XLEVEL
2,277.64053,2,10Nov2009,3663,GEO503,RED,12,-1.97,T,3,35,35,XLEVEL
2,227.1286,0,17Nov2009,3852,GEO503,YEL,10,-0.9,T,5,70,79,XLEVEL
2,216.94887,0,18Nov2009,3886,GEO503,YEL,7,-0.9,T,5,70,79,XLEVEL
2,204.13068,0,19Nov2009,3927,GEO503,YEL,12,0.97,T,5,70,79,XLEVEL
2,203.99773,0,19Nov2009,3937,GEO503,YEL,31,0.92,T,5,70,79,XLEVEL
2,201.44772,0,19Nov2009,3949,GEO503,YEL,15,-0.94,T,5,70,79,XLEVEL
2,200.87329,0,19Nov2009,3960,GEO503,YEL,13,-0.91,T,5,70,79,XLEVEL
2,200.80379,0,19Nov2009,3970,GEO503,YEL,9,-0.93,T,5,70,79,XLEVEL
2,193.08504,0,19Nov2009,3979,GEO503,YEL,7,-0.97,T,5,70,79,XLEVEL
2,164.10228,0,25Nov2009,4333,GEO503,YEL,4,-0.87,T,5,70,79,XLEVEL
2,161.49791,0,25Nov2009,4368,GEO503,YEL,9,-0.94,T,5,70,79,XLEVEL
2,162.69339,0,02Dec2009,56011,GEO107,YEL,6,-1.14,T,5,70,79,SURFACE
2,205.42821,0,02Dec2009,56042,GEO107,YEL,6,-1.1,T,5,70,79,SURFACE
2,17.72318,0,02Dec2009,55852,GEO107,RED,19,1.01,T,5,70,79,XLEVEL
2,193.08952,0,02Dec2009,56030,GEO107,RED,23,-1.19,T,5,70,79,XLEVEL
2,216.93893,0,02Dec2009,56049,GEO107,YEL,10,-0.96,T,5,70,79,XLEVEL
2,257.36069,0,02Dec2009,56072,GEO107,YEL,36,1,T,5,70,79,XLEVEL
2,74.30947,0,18Dec2009,5195,GEO503,YEL,45,-1.25,T,4,60,65,XLEVEL
3,437.36609,2,09Feb2009,61348,GEO105,RED,6,-1.37,T,5,70,79,SURFACE
3,422.05075,2,09Feb2009,61382,GEO105,YEL,5,-1.2,T,5,70,90,SURFACE
3,411.4964,2,09Feb2009,61389,GEO105,YEL,3,-1.03,T,5,70,79,SURFACE
3,263.16553,2,09Feb2009,61589,GEO105,YEL,5,-1.11,T,5,70,90,SURFACE
3,259.61154,2,09Feb2009,61597,GEO105,YEL,2,-1.06,T,5,70,90,SURFACE
3,443.6572,2,09Feb2009,61336,GEO105,YEL,8,-0.96,T,5,70,79,XLEVEL
3,360.8038,2,09Feb2009,61416,GEO105,YEL,4,0.88,T,5,70,90,XLEVEL
3,347.38391,2,09Feb2009,61432,GEO105,RED,15,1.03,T,5,70,90,XLEVEL
3,329.4136,2,09Feb2009,61467,GEO105,RED,4,-1.05,T,5,70,90,XLEVEL
3,289.09186,2,09Feb2009,61516,GEO105,YEL,5,-0.91,T,5,70,90,XLEVEL
3,276.6731,2,09Feb2009,61561,GEO105,YEL,2,-0.9,T,5,70,90,XLEVEL
3,250.1642,2,09Feb2009,61606,GEO105,YEL,8,-0.98,T,5,70,90,XLEVEL
3,260.47101,1,05Mar2009,65998,GEO105,YEL,1,-1.01,T,5,70,90,SURFACE
3,296.44958,1,05Mar2009,66142,GEO105,YEL,4,-1.07,T,5,70,85,SURFACE
3,300.51706,1,05Mar2009,66170,GEO105,YEL,1,-1,T,5,70,85,SURFACE
3,311.88824,1,05Mar2009,66227,GEO105,YEL,6,-1.18,T,5,70,85,SURFACE
3,328.77496,1,05Mar2009,66291,GEO105,YEL,4,-1.06,T,5,70,90,SURFACE
3,399.18921,1,05Mar2009,66531,GEO105,YEL,3,-1.02,C,5,70,79,SURFACE
3,422.0462,1,05Mar2009,66651,GEO105,RED,3,-1.26,T,5,70,90,SURFACE
3,274.99374,1,05Mar2009,66046,GEO105,YEL,7,-1.22,T,5,70,90,SURFACE
3,300.99658,1,05Mar2009,66176,GEO105,YEL,4,-1.06,C,5,70,85,SURFACE
3,304.38449,1,05Mar2009,66198,GEO105,YEL,7,-1.25,T,5,70,90,SURFACE
3,309.96213,1,05Mar2009,66222,GEO105,YEL,4,-1.04,T,5,70,85,SURFACE
3,385.04584,1,05Mar2009,66491,GEO105,YEL,16,-1.11,T,5,70,90,SURFACE
3,394.87253,1,05Mar2009,66513,GEO105,YEL,4,-1.1,T,5,70,79,SURFACE
3,405.48996,1,05Mar2009,66560,GEO105,YEL,1,-1,T,5,70,79,SURFACE
3,409.8678,1,05Mar2009,66589,GEO105,YEL,2,-1.01,T,5,70,79,SURFACE
3,434.33862,1,05Mar2009,66719,GEO105,YEL,3,-1.04,T,5,70,79,SURFACE
3,234.06912,1,05Mar2009,65929,GEO105,RED,31,2.57,T,2,25,25,XLEVEL
3,268.84033,1,05Mar2009,66030,GEO105,RED,48,1.2,T,5,70,90,XLEVEL
3,282.43332,1,05Mar2009,66100,GEO105,YEL,2,-0.87,T,5,70,85,XLEVEL
3,292.00702,1,05Mar2009,66120,GEO105,RED,15,1.1,T,5,70,90,XLEVEL
3,303.29669,1,05Mar2009,66189,GEO105,YEL,8,0.88,T,5,70,90,XLEVEL
3,360.84888,1,05Mar2009,66434,GEO105,YEL,29,1,T,5,70,90,XLEVEL
3,405.17178,1,05Mar2009,66539,GEO105,YEL,4,-0.89,T,5,70,79,XLEVEL
3,405.47159,1,05Mar2009,66551,GEO105,YEL,3,-0.98,T,5,70,79,XLEVEL
3,419.23801,1,05Mar2009,66630,GEO105,YEL,8,0.97,T,5,70,90,XLEVEL
3,435.76306,1,05Mar2009,66739,GEO105,RED,30,1.44,T,5,70,75,XLEVEL
3,436.4176,1,05Mar2009,66753,GEO105,RED,32,1.21,T,5,70,75,XLEVEL
3,436.47861,1,05Mar2009,66764,GEO105,YEL,12,0.97,T,5,70,75,XLEVEL
3,436.64963,1,05Mar2009,66782,GEO105,RED,30,1.22,T,5,70,75,XLEVEL
3,407.12842,2,07May2009,80808,GEO105,YEL,3,-1.06,T,5,70,79,SURFACE
3,313.87082,2,07May2009,80905,GEO105,YEL,2,-1.01,T,5,70,85,SURFACE
3,440.09091,2,07May2009,80772,GEO105,YEL,1,-1.01,T,5,70,79,SURFACE
3,344.73148,2,07May2009,80871,GEO105,YEL,5,-1.09,T,5,70,90,SURFACE
3,313.11951,2,07May2009,80916,GEO105,RED,4,-1.69,T,5,70,85,SURFACE
3,305.13635,2,07May2009,80946,GEO105,RED,9,-1.54,T,5,70,90,SURFACE
3,268.33353,2,07May2009,81067,GEO105,YEL,6,-1.17,T,5,70,90,SURFACE
3,249.16762,2,07May2009,81120,GEO105,YEL,10,-1.23,T,5,70,90,SURFACE
3,381.24414,2,07May2009,80827,GEO105,RED,31,1.13,T,5,70,90,XLEVEL
3,348.89063,2,07May2009,80849,GEO105,YEL,2,0.9,T,5,70,90,XLEVEL
3,347.38162,2,07May2009,80854,GEO105,YEL,17,0.94,T,5,70,90,XLEVEL
3,326.30759,2,07May2009,80884,GEO105,YEL,9,-0.94,T,5,70,90,XLEVEL
3,290.04849,2,07May2009,80969,GEO105,YEL,8,-0.89,T,5,70,90,XLEVEL
3,276.75266,2,07May2009,81040,GEO105,YEL,3,0.94,T,5,70,90,XLEVEL
3,274.29053,2,07May2009,81053,GEO105,YEL,15,0.97,T,5,70,90,XLEVEL
3,264.89148,2,07May2009,81081,GEO105,RED,25,-1.07,T,5,70,90,XLEVEL
3,264.87613,2,07May2009,81084,GEO105,RED,24,-1.05,T,5,70,90,XLEVEL
3,388.39484,2,07May2009,80817,GEO105,YEL,9,1.49,T,5,70,90,DIP
3,243.37544,1,18May2009,83569,GEO105,YEL,10,-1.11,T,5,70,90,SURFACE
3,260.46457,1,18May2009,83622,GEO105,RED,7,-1.45,T,5,70,90,SURFACE
3,261.82141,1,18May2009,83626,GEO105,YEL,5,-1.09,C,5,70,90,SURFACE
3,304.76993,1,18May2009,83768,GEO105,YEL,5,-1.05,C,5,70,90,SURFACE
3,268.15756,1,18May2009,83641,GEO105,RED,14,-1.61,T,5,70,90,SURFACE
3,291.9913,1,18May2009,83729,GEO105,RED,6,-1.33,T,5,70,90,SURFACE
3,355.56097,1,18May2009,83853,GEO105,YEL,1,-1,T,5,70,90,SURFACE
3,374.78543,1,18May2009,83869,GEO105,YEL,2,-1.02,T,5,70,90,SURFACE
3,382.77063,1,18May2009,83884,GEO105,YEL,4,-1.07,T,5,70,90,SURFACE
3,383.72556,1,18May2009,83895,GEO105,YEL,4,-1.12,T,5,70,90,SURFACE
3,246.70038,1,18May2009,83574,GEO105,YEL,12,0.89,T,5,70,90,XLEVEL
3,289.94073,1,18May2009,83718,GEO105,YEL,4,0.88,T,5,70,90,XLEVEL
