YEAR,MONTH,LINE_SEG_NBR,TRACK_SDTK_NBR,MILEPOST_START,MILEPOST_END,TOT_CAR_EAST,TOT_CAR_WEST,TOT_TRN_EAST,TOT_TRN_WEST,TOT_DFLT_MGT
2009,11,4,0,79.679,81.995,33397,27340,344,344,6.068333
2009,11,4,0,441.690,443.033,27021,23402,353,353,4.398266
2009,11,4,0,268.580,270.760,35257,27291,340,340,5.293100
2009,11,4,0,346.728,348.900,20749,23627,266,266,4.073266
2009,11,4,0,4.100,5.200,8768,8676,127,127,1.566400
2009,11,4,0,434.295,441.690,27021,23402,353,353,4.398266
2009,11,4,0,368.560,370.030,26555,23062,346,346,4.347166
2009,11,4,0,131.570,133.850,33232,27369,331,331,5.461600
2009,10,4,0,281.580,287.540,36175,27307,342,342,5.318100
2009,10,4,0,349.988,351.290,39110,31102,410,410,6.207666
2009,10,4,0,358.370,360.772,40055,35903,501,501,6.406866
2009,10,4,0,66.290,79.679,35468,27070,364,364,6.122733
2009,11,4,0,351.290,354.410,38851,30092,397,397,5.996466
2009,11,4,0,476.950,478.814,26861,23282,350,350,4.369066
2009,11,4,0,511.330,516.310,26711,23149,329,329,4.339766
2009,11,4,0,319.850,321.420,36311,29232,353,353,5.559200
2009,11,4,0,164.810,166.970,44305,35418,428,428,6.822100
2009,11,4,0,501.220,502.918,26711,23149,329,329,4.339766
2009,11,4,0,493.640,495.241,26887,23309,351,351,4.383066
2009,11,4,0,29.825,33.770,14851,13843,181,181,3.132933
2009,11,4,0,385.690,386.890,26738,23242,346,346,4.365066
2009,10,4,0,470.394,476.950,28644,25824,384,384,4.774966
2009,10,4,0,140.640,142.830,39290,30679,392,392,6.049900
2009,10,4,0,203.960,206.220,47921,37910,476,476,7.318000
2009,11,4,0,371.450,376.560,26555,23061,346,346,4.347566
2009,11,4,0,150.810,153.000,39767,31865,384,384,6.163300
2009,11,4,0,399.870,401.560,26858,23278,346,346,4.373166
2009,10,4,0,386.890,388.527,28791,25702,383,383,4.768066
2009,10,4,0,354.820,355.590,50978,36367,540,540,6.965166
2009,10,4,0,235.520,241.110,36470,27706,365,365,5.400500
2009,10,4,0,388.527,399.870,28788,25702,383,383,4.767566
2009,10,4,0,255.670,268.580,36559,27519,360,360,5.370800
2009,10,4,0,94.600,104.561,34687,27099,352,352,5.515300
2009,10,4,0,309.690,311.880,36187,27412,342,342,5.332500
2009,10,4,0,233.250,235.520,36469,27705,365,365,5.400600
2009,10,4,0,317.500,319.850,37491,29206,362,362,5.610700
2009,10,4,0,63.719,66.290,26787,25187,299,299,5.190633
2009,10,4,0,159.985,164.810,47928,37914,478,478,7.320500
2009,10,4,0,332.580,334.240,37531,29201,362,362,5.611300
2009,10,4,0,411.360,412.660,28859,26117,389,389,4.829566
2009,10,4,0,288.840,292.790,36175,27307,342,342,5.318100
2009,10,4,0,142.830,150.810,41861,32590,416,416,6.341800
2009,12,4,0,511.330,516.310,24294,20552,313,313,4.022766
2009,10,4,0,304.630,309.690,36187,27412,342,342,5.332500
2009,10,4,0,120.000,122.240,34447,27073,346,346,5.497300
2009,10,4,0,44.770,50.400,19041,18500,217,217,4.271533
2009,10,4,0,206.220,208.033,47922,37910,476,476,7.318000
2009,10,4,0,111.520,120.000,34447,26977,346,346,5.482800
2009,10,4,0,294.860,302.430,36175,27307,342,342,5.318100
2009,10,4,0,253.530,255.670,36504,27700,363,363,5.394500
2009,10,4,0,220.218,221.160,36465,27705,367,367,5.401500
2009,10,4,0,27.169,29.825,21118,13644,238,238,4.136166
2009,10,4,0,157.720,159.985,47713,37725,475,475,7.285900
2009,10,4,0,325.500,332.580,37491,29206,362,362,5.610700
2009,10,4,0,451.061,459.430,28647,25825,384,384,4.776066
2009,10,4,0,94.360,94.600,35541,27032,365,365,6.126633
2009,10,4,0,243.300,253.530,36451,27756,363,363,5.399900
2009,10,4,0,468.610,470.394,28647,25825,384,384,4.775166
2009,10,4,0,180.110,182.550,47927,37914,478,478,7.320700
2009,10,4,0,311.880,314.600,36187,27412,342,342,5.332500
2009,10,4,0,495.241,501.220,28239,25241,358,358,4.679566
2009,10,4,0,57.129,63.719,23878,22652,268,268,4.696333
2009,10,4,0,302.430,304.630,36181,27360,342,342,5.325400
2009,10,4,0,92.928,94.360,35541,27032,365,365,6.126633
2009,10,4,0,81.995,92.928,35541,27032,365,365,6.126633
2009,11,4,0,66.290,79.679,33424,27337,344,344,6.070733
2009,10,4,0,323.790,325.500,37491,29206,362,362,5.610700
2009,10,4,0,218.593,220.218,36465,27705,367,367,5.401500
2009,10,4,0,187.900,190.090,47920,37909,477,477,7.317700
2009,11,4,0,110.170,111.520,33210,27463,330,330,5.474100
2009,11,4,0,182.550,187.900,44238,35418,428,428,6.816900
2009,11,4,0,221.160,225.170,35603,27552,358,358,5.340900
2009,10,4,0,227.190,233.250,36465,27705,367,367,5.401500
2009,10,4,0,153.000,157.720,41861,32590,416,416,6.341800
2009,10,4,0,378.280,385.690,28361,25307,383,383,4.710066
2009,11,4,0,311.880,314.600,35015,27211,333,333,5.268000
2009,11,4,0,495.241,501.220,26721,23158,330,330,4.342266
2009,11,4,0,57.129,63.719,23544,22339,252,252,4.666133
2009,11,4,0,302.430,304.630,34961,27246,334,334,5.270000
2009,11,4,0,92.928,94.360,33370,27340,344,344,6.065033
2009,11,4,0,81.995,92.928,33370,27340,344,344,6.065033
2009,11,4,0,43.000,44.770,18250,16967,197,197,4.088933
2009,11,4,0,255.670,268.580,35584,27584,347,347,5.348600
2009,11,4,0,388.527,399.870,26804,23278,346,346,4.369566
2009,11,4,0,120.000,122.240,33210,27369,330,330,5.460200
2009,11,4,0,233.250,235.520,35594,27545,352,352,5.335000
2009,11,4,0,309.690,311.880,35015,27211,333,333,5.268000
2009,11,4,0,203.960,206.220,44240,35418,426,426,6.815900
2009,11,4,0,94.600,104.561,33147,27506,337,337,5.477000
2009,11,4,0,44.770,50.400,18658,17240,200,200,4.195133
2009,11,4,0,206.220,208.033,44241,35419,426,426,6.815700
2009,11,4,0,386.890,388.527,26802,23278,346,346,4.369366
2009,11,4,0,354.820,355.590,47413,33579,488,488,6.450366
2009,11,4,0,235.520,241.110,35593,27545,352,352,5.334400
2009,11,4,0,323.790,325.500,36311,29232,353,353,5.559200
2009,11,4,0,218.593,220.218,35603,27552,358,358,5.340900
2009,11,4,0,227.190,233.250,35603,27552,357,357,5.340100
2009,11,4,0,140.640,142.830,37499,30304,365,365,5.919700
2009,11,4,0,470.394,476.950,26839,23262,350,350,4.362766
2009,11,4,0,54.860,57.129,23542,22337,251,251,4.665833
2009,11,4,0,461.167,468.610,26837,23262,350,350,4.362566
2009,11,4,0,413.570,422.760,27025,23403,354,354,4.398966
2009,11,4,0,370.030,371.450,26555,23061,346,346,4.347366
2009,11,4,0,516.310,517.070,26711,23149,329,329,4.339766
2009,11,4,0,288.840,292.790,34905,27285,334,334,5.272200
2009,11,4,0,142.830,150.810,39767,31865,384,384,6.163300
2009,11,4,0,376.560,378.280,26555,23106,346,346,4.350466
2009,11,4,0,451.061,459.430,26838,23261,350,350,4.363166
2009,11,4,0,187.900,190.090,44239,35418,427,427,6.816000
2009,11,4,0,378.280,385.690,26555,23140,346,346,4.352766
2009,11,4,0,153.000,157.720,39768,31865,384,384,6.163300
2009,11,4,0,111.520,120.000,33210,27463,330,330,5.474100
2009,11,4,0,294.860,302.430,34905,27285,334,334,5.272200
2009,11,4,0,253.530,255.670,35674,27599,348,348,5.350100
2009,11,4,0,220.218,221.160,35603,27552,358,358,5.340900
2009,11,4,0,27.169,29.825,19142,12544,216,216,3.960766
2009,11,4,0,157.720,159.985,44144,35292,426,426,6.798800
2009,11,4,0,325.500,332.580,36311,29232,353,353,5.559200
2009,11,4,0,304.630,309.690,35015,27211,334,334,5.268000
2009,11,4,0,180.110,182.550,44238,35418,428,428,6.816900
2009,11,4,0,281.580,287.540,35028,27272,334,334,5.276100
2009,11,4,0,349.988,351.290,37179,29411,380,380,5.907866
2009,11,4,0,94.360,94.600,33370,27340,344,344,6.065033
2009,11,4,0,36.180,43.000,15028,14012,180,180,3.183633
2009,11,4,0,241.110,243.300,35593,27545,352,352,5.334400
2009,11,4,0,194.790,197.130,44240,35418,427,427,6.816100
2009,11,4,0,225.170,227.190,35603,27552,357,357,5.340100
2009,11,4,0,410.630,411.360,26931,23289,347,347,4.379166
2009,11,4,0,33.770,36.180,14850,13842,180,180,3.132733
2009,11,4,0,478.814,486.180,26891,23309,351,351,4.377266
2009,11,4,0,176.520,180.110,44238,35418,428,428,6.816900
2009,11,4,0,487.985,493.640,26887,23309,351,351,4.382866
2009,11,4,0,354.410,354.820,47413,33579,488,488,6.450366
2009,11,4,0,401.560,410.630,26923,23279,347,347,4.377466
2009,11,4,0,122.240,125.870,33211,27365,330,330,5.459600
2009,11,4,0,348.900,349.988,37179,29411,380,380,5.907866
2009,11,4,0,50.400,54.860,22973,21728,242,242,4.622533
2009,11,4,0,342.240,343.510,36375,29134,348,348,5.545300
2009,11,4,0,166.970,174.544,44304,35418,428,428,6.822000
2009,11,4,0,486.180,487.985,26891,23309,351,351,4.377266
2009,11,4,0,279.580,281.580,35031,27277,335,335,5.277300
2009,11,4,0,459.430,461.167,26837,23261,350,350,4.362866
2009,11,4,0,270.760,279.580,35035,27282,336,336,5.278300
2009,11,4,0,106.440,110.170,33210,27463,330,330,5.474100
2009,11,4,0,292.790,294.860,34905,27285,334,334,5.272200
2009,11,4,0,424.433,432.260,27022,23403,354,354,4.398666
2009,11,4,0,218.022,218.593,35603,27552,358,358,5.340900
2009,11,4,0,317.500,319.850,36311,29232,353,353,5.559200
2009,11,4,0,63.719,66.290,26201,24758,280,280,5.149233
2009,11,4,0,159.985,164.810,44305,35418,428,428,6.822100
2009,11,4,0,332.580,334.240,36310,29200,352,352,5.554300
2009,11,4,0,411.360,412.660,27025,23403,354,354,4.398966
2009,11,4,0,355.590,358.370,44256,41078,514,514,6.805466
2009,11,4,0,502.918,509.620,26711,23149,329,329,4.339766
2009,11,4,0,174.544,176.520,44238,35418,428,428,6.816900
2009,11,4,0,321.420,323.790,36311,29232,353,353,5.559200
2009,11,4,0,314.600,317.500,35015,27211,333,333,5.268000
2009,11,4,0,197.130,203.960,44240,35418,427,427,6.816400
2009,11,4,0,443.033,449.755,27021,23402,353,353,4.398266
2009,11,4,0,190.090,194.790,44240,35418,427,427,6.816000
2009,11,4,0,509.620,511.330,26711,23149,329,329,4.339766
2009,11,4,0,334.240,342.240,36309,29136,352,352,5.544400
2009,11,4,0,104.561,106.440,33155,27500,336,336,5.476600
2009,11,4,0,432.260,434.295,27021,23402,353,353,4.398366
2009,11,4,0,133.850,140.640,33232,27369,331,331,5.461600
2009,11,4,0,5.200,6.300,8768,8676,127,127,2.467233
2009,10,4,0,218.022,218.593,36465,27705,367,367,5.401500
2009,10,4,0,424.433,432.260,28859,26117,389,389,4.829566
2009,11,4,0,243.300,253.530,35685,27570,349,349,5.347100
2009,11,4,0,468.610,470.394,26837,23262,350,350,4.362566
2009,11,4,0,287.540,288.840,34929,27282,334,334,5.272900
2009, 9,4,0,159.985,164.810,45545,35354,443,443,6.918100
2009, 9,4,0,332.580,334.240,35487,28608,343,343,5.403300
2009, 9,4,0,411.360,412.660,25470,23718,340,340,4.338166
2009, 9,4,0,243.300,253.530,34983,26955,343,343,5.222600
2009, 9,4,0,180.110,182.550,45545,35354,443,443,6.918100
2009, 9,4,0,468.610,470.394,25269,23357,339,339,4.294666
2009, 9,4,0,304.630,309.690,34427,26679,323,323,5.145400
2009, 9,4,0,424.433,432.260,25473,23702,340,340,4.336566
2009, 9,4,0,292.790,294.860,34549,26785,324,324,5.170500
2009, 9,4,0,197.130,203.960,45543,35195,442,442,6.901500
2009, 9,4,0,190.090,194.790,45543,35344,443,443,6.916300
2009,12,4,0,346.728,348.900,20731,22614,260,260,3.984666
2009, 9,4,0,334.240,342.240,35402,28683,343,343,5.411400
2009, 9,4,0,218.022,218.593,34973,27167,352,352,5.256000
2009, 9,4,0,63.719,66.290,25819,23256,272,272,4.966233
2009, 9,4,0,317.500,319.850,35528,28573,343,343,5.399400
2009, 9,4,0,5.200,6.300,11653,11731,150,150,2.929633
2009, 9,4,0,321.420,323.790,35528,28573,343,343,5.399400
2009, 9,4,0,287.540,288.840,34549,26785,324,324,5.170400
2009, 9,4,0,120.000,122.240,33270,26803,327,327,5.387600
2009, 9,4,0,233.250,235.520,34981,26981,347,347,5.227800
2009, 9,4,0,206.220,208.033,45543,35195,442,442,6.900000
2009, 9,4,0,311.880,314.600,34427,26679,323,323,5.145400
2009, 9,4,0,495.241,501.220,25201,23370,322,322,4.277966
2009, 9,4,0,57.129,63.719,22829,20481,238,238,4.430533
2009, 9,4,0,302.430,304.630,34486,26730,323,323,5.157600
2009, 9,4,0,92.928,94.360,33424,26716,343,343,5.987933
2009, 9,4,0,81.995,92.928,33424,26716,343,343,5.987933
2009,12,4,0,79.679,81.995,31453,23379,321,321,5.591333
2009, 9,4,0,104.561,106.440,33283,26715,326,326,5.376000
2009, 9,4,0,133.850,140.640,33281,26817,330,330,5.390700
2009, 9,4,0,432.260,434.295,25475,23703,340,340,4.336766
2009, 9,4,0,94.600,104.561,33285,26703,326,326,5.374300
2009, 9,4,0,309.690,311.880,34427,26679,323,323,5.145400
2009, 9,4,0,203.960,206.220,45543,35195,442,442,6.900400
2009, 9,4,0,288.840,292.790,34549,26785,324,324,5.170500
2009, 9,4,0,142.830,150.810,40548,31097,391,391,6.148700
2009,12,4,0,441.690,443.033,24696,21053,336,336,4.118066
2009, 9,4,0,386.890,388.527,25414,23488,339,339,4.297866
2009, 9,4,0,354.820,355.590,46973,33725,485,485,6.381966
2009, 9,4,0,235.520,241.110,34983,26960,347,347,5.224700
2009, 9,4,0,388.527,399.870,25414,23488,339,339,4.297866
2009, 9,4,0,255.670,268.580,34815,27121,340,340,5.237500
2009, 9,4,0,314.600,317.500,34427,26679,323,323,5.145400
2009, 9,4,0,106.440,110.170,33275,26803,327,327,5.388200
2009, 9,4,0,323.790,325.500,35528,28573,343,343,5.399400
2009, 9,4,0,218.593,220.218,34973,27167,352,352,5.256000
2009, 9,4,0,44.770,50.400,17596,15477,182,182,3.950233
2009, 9,4,0,4.100,5.200,11653,11731,150,150,2.028800
2009,12,4,0,371.450,376.560,24485,20319,326,326,4.052766
2009, 9,4,0,368.560,370.030,25276,23184,339,339,4.269866
2009, 9,4,0,131.570,133.850,33281,26817,330,330,5.390600
2009, 9,4,0,371.450,376.560,25276,23182,339,339,4.270066
2009, 9,4,0,110.170,111.520,33275,26803,327,327,5.388200
2009, 9,4,0,182.550,187.900,45545,35354,443,443,6.918100
2009, 9,4,0,79.679,81.995,33456,26696,343,343,5.989233
2009, 9,4,0,125.870,131.570,33280,26816,329,329,5.390500
2009,12,4,0,221.160,225.170,32736,24235,333,333,4.857500
2009, 9,4,0,511.330,516.310,25191,23353,321,321,4.274266
2009, 9,4,0,319.850,321.420,35528,28573,343,343,5.399400
2009, 9,4,0,164.810,166.970,45545,35354,443,443,6.918100
2009, 9,4,0,441.690,443.033,25478,23704,340,340,4.337066
2009,12,4,0,110.170,111.520,31351,23427,311,311,4.979000
2009, 9,4,0,346.728,348.900,22915,24705,271,271,4.226166
2009, 9,4,0,385.690,386.890,25378,23436,339,339,4.292466
2009, 9,4,0,399.870,401.560,25463,23488,339,339,4.300166
2009,12,4,0,182.550,187.900,42865,32193,414,414,6.502000
2009, 9,4,0,221.160,225.170,34973,27167,352,352,5.256000
2009, 9,4,0,354.410,354.820,46973,33725,485,485,6.381966
2009, 9,4,0,50.400,54.860,22231,20023,227,227,4.405733
2009, 9,4,0,241.110,243.300,34983,26960,347,347,5.224700
2009, 9,4,0,36.180,43.000,14175,11855,161,161,2.908533
2009, 9,4,0,194.790,197.130,45543,35272,442,442,6.909100
2009, 9,4,0,225.170,227.190,34973,27153,350,350,5.253700
2009, 9,4,0,410.630,411.360,25519,23506,339,339,4.305866
2009, 9,4,0,33.770,36.180,14029,11694,163,163,2.861333
2009, 9,4,0,478.814,486.180,25373,23640,343,343,4.329866
2009, 9,4,0,501.220,502.918,25191,23353,321,321,4.274266
2009, 9,4,0,493.640,495.241,25367,23640,343,343,4.335966
2009, 9,4,0,29.825,33.770,14032,11696,164,164,2.861733
2009, 9,4,0,176.520,180.110,45545,35354,443,443,6.918100
2009, 9,4,0,401.560,410.630,25524,23488,339,339,4.303066
2009, 9,4,0,122.240,125.870,33270,26803,327,327,5.387600
2009, 9,4,0,348.900,349.988,36804,28793,368,368,5.731366
2009, 9,4,0,355.590,358.370,43882,41540,516,516,6.740866
2009, 9,4,0,502.918,509.620,25191,23353,321,321,4.274266
2009, 9,4,0,174.544,176.520,45545,35354,443,443,6.918100
2009,12,4,0,131.570,133.850,31370,23431,311,311,4.982000
2009, 9,4,0,279.580,281.580,34553,26789,325,325,5.172300
2009, 9,4,0,459.430,461.167,25271,23357,339,339,4.295666
2009,12,4,0,368.560,370.030,24485,20316,325,325,4.050966
2009, 9,4,0,187.900,190.090,45543,35344,443,443,6.916300
2009, 9,4,0,378.280,385.690,25276,23289,339,339,4.277066
2009, 9,4,0,443.033,449.755,25478,23704,340,340,4.337066
2009,12,4,0,4.100,5.200,8892,9050,132,132,1.643400
2009, 9,4,0,342.240,343.510,35465,28682,341,341,5.414000
2009,10,4,0,355.590,358.370,48366,44144,573,573,7.352366
2009,10,4,0,502.918,509.620,28227,25229,357,357,4.676566
2009,10,4,0,174.544,176.520,47927,37914,478,478,7.320700
2009,12,4,0,493.640,495.241,24545,20798,336,336,4.082366
2009,10,4,0,279.580,281.580,36175,27307,342,342,5.318100
2009,10,4,0,459.430,461.167,28648,25825,384,384,4.775766
2009,12,4,0,501.220,502.918,24294,20565,313,313,4.024166
2009,10,4,0,176.520,180.110,47927,37914,478,478,7.320700
2009,10,4,0,401.560,410.630,28670,25698,384,384,4.765266
2009,10,4,0,354.410,354.820,50978,36367,540,540,6.965166
2009,10,4,0,441.690,443.033,28860,26115,387,387,4.828966
2009,10,4,0,346.728,348.900,22266,23804,283,283,4.164866
2009,10,4,0,4.100,5.200,9790,9964,141,141,1.782900
2009, 9,4,0,153.000,157.720,40548,31097,391,391,6.148700
2009,10,4,0,122.240,125.870,34447,27078,347,347,5.498000
2009,10,4,0,348.900,349.988,39110,31102,410,410,6.207666
2009,10,4,0,371.450,376.560,28361,25199,384,384,4.702466
2009,10,4,0,110.170,111.520,34447,26977,346,346,5.482800
2009,10,4,0,182.550,187.900,47927,37914,478,478,7.320700
2009,10,4,0,221.160,225.170,36465,27705,367,367,5.401500
2009,10,4,0,50.400,54.860,23186,22096,256,256,4.645533
2009,10,4,0,342.240,343.510,37546,29192,361,361,5.610600
2009,12,4,0,164.810,166.970,42801,32193,413,413,6.497200
2009,10,4,0,334.240,342.240,37614,29192,362,362,5.612600
2009,10,4,0,104.561,106.440,34656,27083,351,351,5.511100
2009,10,4,0,432.260,434.295,28859,26115,387,387,4.829166
2009,10,4,0,133.850,140.640,34454,27085,349,349,5.500900
2009,10,4,0,5.200,6.300,9790,9964,141,141,2.683733
2009,10,4,0,321.420,323.790,37491,29206,362,362,5.610700
2009,12,4,0,29.825,33.770,13731,10412,166,166,2.784633
2009,10,4,0,368.560,370.030,28356,25202,383,383,4.701266
2009,10,4,0,131.570,133.850,34454,27085,349,349,5.500900
2009,10,4,0,190.090,194.790,47920,37909,477,477,7.317600
2009,10,4,0,443.033,449.755,28860,26115,387,387,4.828966
2009,10,4,0,36.180,43.000,16397,15161,198,198,3.391633
2009,10,4,0,241.110,243.300,36470,27706,365,365,5.400500
2009,10,4,0,194.790,197.130,47920,37909,476,476,7.317900
2009,10,4,0,225.170,227.190,36465,27705,367,367,5.401500
2009,10,4,0,410.630,411.360,28685,25732,384,384,4.770466
2009,10,4,0,33.770,36.180,16272,14998,199,199,3.346433
2009,10,4,0,478.814,486.180,28432,25435,379,379,4.718766
2009,10,4,0,106.440,110.170,34447,26977,346,346,5.482800
2009,10,4,0,314.600,317.500,36187,27412,342,342,5.332500
2009,10,4,0,197.130,203.960,47920,37910,476,476,7.318300
2009,10,4,0,79.679,81.995,35508,27051,365,365,6.125233
2009,10,4,0,287.540,288.840,36175,27307,342,342,5.318100
2009,12,4,0,319.850,321.420,34144,25311,329,329,5.015400
2009,10,4,0,292.790,294.860,36175,27307,342,342,5.318100
2009, 9,4,0,413.570,422.760,25470,23718,340,340,4.338166
2009, 9,4,0,370.030,371.450,25276,23182,339,339,4.269966
2009,12,4,0,125.870,131.570,31369,23430,311,311,4.981900
2009, 9,4,0,281.580,287.540,34549,26785,324,324,5.170300
2009, 9,4,0,349.988,351.290,36804,28793,368,368,5.731366
2009, 9,4,0,358.370,360.772,35202,32899,441,441,5.773566
2009, 9,4,0,516.310,517.070,25191,23353,321,321,4.274266
2009, 9,4,0,376.560,378.280,25276,23242,339,339,4.273966
2009, 9,4,0,470.394,476.950,25266,23357,339,339,4.294366
2009, 9,4,0,140.640,142.830,38026,29611,369,369,5.885600
2009, 9,4,0,111.520,120.000,33275,26803,327,327,5.388200
2009, 9,4,0,294.860,302.430,34549,26785,324,324,5.170500
2009, 9,4,0,253.530,255.670,34944,27024,342,342,5.230700
2009,10,4,0,125.870,131.570,34453,27084,348,348,5.500800
2009, 9,4,0,461.167,468.610,25273,23357,339,339,4.295066
2009, 9,4,0,54.860,57.129,22827,20486,237,237,4.431133
2009, 9,4,0,325.500,332.580,35528,28573,343,343,5.399400
2009, 9,4,0,451.061,459.430,25271,23357,339,339,4.296266
2009, 9,4,0,94.360,94.600,33424,26716,343,343,5.987933
2009, 9,4,0,227.190,233.250,34973,27152,350,350,5.253500
2009, 9,4,0,43.000,44.770,17177,14989,177,177,3.807133
2009,12,4,0,399.870,401.560,24775,20838,326,326,4.098566
2009, 9,4,0,66.290,79.679,33490,26674,343,343,5.989633
2009,10,4,0,511.330,516.310,28227,25229,357,357,4.676566
2009,10,4,0,319.850,321.420,37491,29206,362,362,5.610700
2009,10,4,0,164.810,166.970,47928,37914,478,478,7.320500
2009,10,4,0,501.220,502.918,28227,25229,357,357,4.676566
2009,10,4,0,493.640,495.241,28439,25435,379,379,4.727266
2009,10,4,0,29.825,33.770,16274,14999,200,200,3.346633
2009, 9,4,0,220.218,221.160,34973,27167,352,352,5.256000
2009, 9,4,0,27.169,29.825,18328,10551,202,202,3.654066
2009, 9,4,0,157.720,159.985,45368,35203,441,441,6.890900
2009, 9,4,0,412.660,413.570,25470,23718,340,340,4.338166
2009, 9,4,0,422.760,424.433,25472,23705,340,340,4.336866
2009, 9,4,0,509.620,511.330,25191,23353,321,321,4.274266
2009, 9,4,0,166.970,174.544,45545,35354,443,443,6.918100
2009, 9,4,0,270.760,279.580,34557,26793,327,327,5.174000
2009, 9,4,0,487.985,493.640,25367,23640,343,343,4.335766
2009, 9,4,0,486.180,487.985,25373,23640,343,343,4.329866
2009, 9,4,0,434.295,441.690,25478,23704,340,340,4.337066
2009, 9,4,0,268.580,270.760,34572,26812,332,332,5.181200
2009, 9,4,0,150.810,153.000,40548,31097,391,391,6.148700
2009, 9,4,0,476.950,478.814,25312,23480,340,340,4.309866
2009, 9,4,0,351.290,354.410,38466,29599,387,387,5.837666
2009, 6,4,0,110.170,111.520,31371,23328,313,313,4.941500
2009,10,4,0,385.690,386.890,28679,25599,383,383,4.753066
2009,10,4,0,399.870,401.560,28734,25700,383,383,4.766466
2009,12,4,0,385.690,386.890,24700,20745,326,326,4.088966
2009, 4,4,0,287.540,288.840,0,0,281,281,4.302400
2009, 4,4,0,321.420,323.790,0,0,296,296,4.492600
2009, 4,4,0,5.200,6.300,0,0,132,132,2.376333
2009, 4,4,0,432.260,434.295,0,0,314,314,3.803066
2009, 4,4,0,133.850,140.640,0,0,284,284,4.598500
2009, 4,4,0,104.561,106.440,0,0,277,277,4.621900
2009, 4,4,0,334.240,342.240,0,0,296,296,4.489100
2009,12,4,0,470.394,476.950,24526,20766,335,335,4.073766
2009, 4,4,0,190.090,194.790,0,0,402,402,6.258000
2009, 4,4,0,443.033,449.755,0,0,314,314,3.803066
2009, 4,4,0,197.130,203.960,0,0,402,402,6.265800
2009, 4,4,0,314.600,317.500,0,0,281,281,4.301700
2009, 4,4,0,106.440,110.170,0,0,276,276,4.588600
2009, 6,4,0,371.450,376.560,24247,19229,335,335,3.759466
2009, 4,4,0,424.433,432.260,0,0,314,314,3.803166
2009, 4,4,0,292.790,294.860,0,0,282,282,4.303100
2009, 4,4,0,410.630,411.360,0,0,319,319,3.767466
2009, 4,4,0,225.170,227.190,0,0,304,304,4.365800
2009, 5,4,0,227.190,233.250,32501,27166,347,347,5.250800
2009, 4,4,0,218.022,218.593,0,0,306,306,4.367000
2009, 4,4,0,63.719,66.290,0,0,234,234,4.227533
2009, 4,4,0,317.500,319.850,0,0,296,296,4.492600
2009, 4,4,0,206.220,208.033,0,0,402,402,6.264400
2009, 4,4,0,44.770,50.400,0,0,127,127,2.625333
2009, 4,4,0,94.600,104.561,0,0,278,278,4.626800
2009, 4,4,0,255.670,268.580,0,0,294,294,4.330700
2009, 4,4,0,388.527,399.870,0,0,319,319,3.755166
2009, 4,4,0,235.520,241.110,0,0,303,303,4.367900
2009, 4,4,0,354.820,355.590,0,0,455,455,5.464666
2009,12,4,0,54.860,57.129,21572,18255,229,229,4.179533
2009, 4,4,0,478.814,486.180,0,0,315,315,3.773366
2009, 4,4,0,33.770,36.180,0,0,142,142,2.420033
2009, 4,4,0,203.960,206.220,0,0,402,402,6.264800
2009, 4,4,0,309.690,311.880,0,0,281,281,4.301700
2009, 4,4,0,233.250,235.520,0,0,303,303,4.367600
2009, 4,4,0,120.000,122.240,0,0,277,277,4.592600
2009, 4,4,0,304.630,309.690,0,0,281,281,4.301700
2009, 4,4,0,180.110,182.550,0,0,402,402,6.260000
2009, 4,4,0,468.610,470.394,0,0,311,311,3.754966
2009, 4,4,0,243.300,253.530,0,0,296,296,4.363300
2009, 4,4,0,411.360,412.660,0,0,314,314,3.803966
2009, 4,4,0,332.580,334.240,0,0,296,296,4.491400
2009, 4,4,0,159.985,164.810,0,0,402,402,6.260300
2009, 5,4,0,140.640,142.830,39444,27916,373,373,5.881600
2009, 5,4,0,94.360,94.600,33488,24679,355,355,5.819433
2009, 4,4,0,386.890,388.527,0,0,319,319,3.755166
2009, 4,4,0,142.830,150.810,0,0,350,350,5.418100
2009, 4,4,0,288.840,292.790,0,0,282,282,4.303100
2009, 5,4,0,386.890,388.527,26483,22121,338,338,4.212066
2009,12,4,0,413.570,422.760,24696,21055,336,336,4.118166
2009, 5,4,0,142.830,150.810,42816,29686,402,402,6.248500
2009, 5,4,0,288.840,292.790,32083,26929,321,321,5.190600
2009, 5,4,0,203.960,206.220,47801,34991,454,454,7.175900
2009, 5,4,0,309.690,311.880,32201,26975,322,322,5.197400
2009, 5,4,0,233.250,235.520,32484,27256,343,343,5.261900
2009, 5,4,0,120.000,122.240,33093,24579,317,317,5.187700
2009, 5,4,0,304.630,309.690,32201,26975,322,322,5.197400
2009, 5,4,0,468.610,470.394,26246,22344,333,333,4.209066
2009, 5,4,0,243.300,253.530,32449,27257,339,339,5.259300
2009, 5,4,0,411.360,412.660,26459,22543,338,338,4.252566
2009, 5,4,0,180.110,182.550,47975,35039,455,455,7.194500
2009, 5,4,0,451.061,459.430,26380,22375,335,335,4.217766
2009, 5,4,0,235.520,241.110,32482,27268,343,343,5.263300
2009, 5,4,0,354.820,355.590,44599,30570,490,490,6.080066
2009, 5,4,0,63.719,66.290,23249,22087,261,261,4.656833
2009, 5,4,0,218.022,218.593,32503,27170,350,350,5.253300
2009, 5,4,0,424.433,432.260,26459,22543,338,338,4.252566
